Time,Balance Before,Balance After,Profit,Action
2022-06-13 14:57:12,3 546.53,3 625.77,+79.24,"Close short position for symbol BINANCE:APEUSDT at price 3.4532 for 900 shares. Position AVG Price was 3.541400, currency: USDT, rate: 0.998290, last updated rate on 2022-06-13T12:19:14Z, point value: 1.000000"
2022-06-13 14:16:11,3 547.60,3 546.53,-1.07,"Close short position for symbol BINANCE:APEUSDT at price 3.5475 for 8520 shares. Position AVG Price was 3.547374, currency: USDT, rate: 0.997460, last updated rate on 2022-06-13T11:19:13Z, point value: 1.000000"
2022-06-13 13:38:49,3 544.12,3 547.60,+3.48,"Close short position for symbol BINANCE:APEUSDT at price 3.3966 for 520 shares. Position AVG Price was 3.403300, currency: USDT, rate: 0.997460, last updated rate on 2022-06-13T11:19:13Z, point value: 1.000000"
2022-06-13 13:16:44,3 537.53,3 544.12,+6.59,"Close short position for symbol BINANCE:APEUSDT at price 3.4096 for 520 shares. Position AVG Price was 3.422300, currency: USDT, rate: 0.998070, last updated rate on 2022-06-13T10:19:03Z, point value: 1.000000"
2022-06-13 12:16:05,3 514.02,3 537.53,+23.51,"Close short position for symbol BINANCE:APEUSDT at price 3.4763 for 520 shares. Position AVG Price was 3.521600, currency: USDT, rate: 0.998040, last updated rate on 2022-06-13T09:19:14Z, point value: 1.000000"
2022-06-13 11:29:59,3 508.05,3 514.02,+5.97,"Close long position for symbol BINANCE:APEUSDT at price 3.5156 for 520 shares. Position AVG Price was 3.504100, currency: USDT, rate: 0.998040, last updated rate on 2022-06-13T09:19:14Z, point value: 1.000000"
2022-06-13 11:11:21,3 487.96,3 508.05,+20.09,"Close short position for symbol BINANCE:APEUSDT at price 3.3769 for 520 shares. Position AVG Price was 3.415600, currency: USDT, rate: 0.998470, last updated rate on 2022-06-13T08:19:01Z, point value: 1.000000"
2022-06-13 11:09:46,3 500.01,3 487.96,-12.05,"Close short position for symbol BINANCE:APEUSDT at price 3.3704 for 520 shares. Position AVG Price was 3.347200, currency: USDT, rate: 0.998470, last updated rate on 2022-06-13T08:19:01Z, point value: 1.000000"
2022-06-12 18:54:39,3 368.58,3 500.01,+131.42,"Close short position for symbol BINANCE:APEUSDT at price 4.3254 for 770 shares. Position AVG Price was 4.496300, currency: USDT, rate: 0.998710, last updated rate on 2022-06-12T16:18:46Z, point value: 1.000000"
2022-06-12 17:20:05,3 370.35,3 368.58,-1.77,"Close long position for symbol BINANCE:APEUSDT at price 4.4964 for 770 shares. Position AVG Price was 4.498700, currency: USDT, rate: 0.998680, last updated rate on 2022-06-12T15:17:49Z, point value: 1.000000"
