Time,Balance Before,Balance After,Profit,Action
2022-09-09 11:38:04,1 219.53,1 217.58,-1.95,"Close short position for symbol BYBIT:AVAXUSDT at price 20.100 for 60 shares. Position AVG Price was 20.067500, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T09:00:44Z, point value: 1.000000"
2022-09-09 11:02:50,1 219.39,1 219.53,+0.14,"Close long position for symbol BYBIT:AVAXUSDT at price 20.135 for 29 shares. Position AVG Price was 20.130182, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T09:00:44Z, point value: 1.000000"
2022-09-09 10:59:28,1 218.35,1 219.39,+1.04,"Close long position for symbol BYBIT:AVAXUSDT at price 20.170 for 26 shares. Position AVG Price was 20.130182, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-09 10:52:29,1 215.61,1 218.35,+2.74,"Close long position for symbol BYBIT:AVAXUSDT at price 20.180 for 25 shares. Position AVG Price was 20.070400, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-09 10:37:43,1 218.09,1 215.61,-2.48,"Close long position for symbol BYBIT:AVAXUSDT at price 20.115 for 66 shares. Position AVG Price was 20.152500, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-09 10:34:29,1 218.05,1 218.09,+0.04,"Close long position for symbol BYBIT:AVAXUSDT at price 20.155 for 49 shares. Position AVG Price was 20.154286, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-09 10:30:13,1 214.91,1 218.05,+3.15,"Close long position for symbol BYBIT:AVAXUSDT at price 20.245 for 17 shares. Position AVG Price was 20.060000, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-09 10:03:32,1 214.91,1 214.91,0.00,"Close long position for symbol BYBIT:AVAXUSDT at price 20.060 for 66 shares. Position AVG Price was 20.060000, currency: USDT, rate: 1.000080, last updated rate on 2022-09-09T08:00:49Z, point value: 1.000000"
2022-09-08 18:07:43,1 211.51,1 214.91,+3.40,"Close short position for symbol BYBIT:AVAXUSDT at price 18.760 for 16 shares. Position AVG Price was 18.972500, currency: USDT, rate: 1.000130, last updated rate on 2022-09-08T16:01:18Z, point value: 1.000000"
2022-09-08 18:05:37,1 208.83,1 211.51,+2.68,"Close short position for symbol BYBIT:AVAXUSDT at price 18.815 for 17 shares. Position AVG Price was 18.972500, currency: USDT, rate: 1.000130, last updated rate on 2022-09-08T16:01:18Z, point value: 1.000000"
2022-09-08 18:01:51,1 205.45,1 208.83,+3.38,"Close short position for symbol BYBIT:AVAXUSDT at price 18.870 for 33 shares. Position AVG Price was 18.972500, currency: USDT, rate: 1.000120, last updated rate on 2022-09-08T15:02:08Z, point value: 1.000000"
2022-09-08 17:40:38,1 205.94,1 205.45,-0.50,"Close long position for symbol BYBIT:AVAXUSDT at price 18.975 for 33 shares. Position AVG Price was 18.990000, currency: USDT, rate: 1.000120, last updated rate on 2022-09-08T15:02:08Z, point value: 1.000000"
2022-09-08 17:39:40,1 206.44,1 205.94,-0.50,"Close long position for symbol BYBIT:AVAXUSDT at price 18.975 for 33 shares. Position AVG Price was 18.990000, currency: USDT, rate: 1.000120, last updated rate on 2022-09-08T15:02:08Z, point value: 1.000000"
2022-09-08 16:55:43,1 209.08,1 206.44,-2.64,"Close short position for symbol BYBIT:AVAXUSDT at price 18.940 for 33 shares. Position AVG Price was 18.860000, currency: USDT, rate: 0.999910, last updated rate on 2022-09-08T13:58:47Z, point value: 1.000000"
2022-09-08 16:27:38,1 211.55,1 209.08,-2.47,"Close short position for symbol BYBIT:AVAXUSDT at price 18.875 for 33 shares. Position AVG Price was 18.800000, currency: USDT, rate: 0.999910, last updated rate on 2022-09-08T13:58:47Z, point value: 1.000000"
2022-09-08 14:34:54,1 206.27,1 211.55,+5.28,"Close short position for symbol BYBIT:AVAXUSDT at price 18.575 for 33 shares. Position AVG Price was 18.735000, currency: USDT, rate: 1.000240, last updated rate on 2022-09-08T11:59:15Z, point value: 1.000000"
2022-09-08 14:29:30,1 203.47,1 206.27,+2.81,"Close short position for symbol BYBIT:AVAXUSDT at price 18.650 for 33 shares. Position AVG Price was 18.735000, currency: USDT, rate: 1.000240, last updated rate on 2022-09-08T11:59:15Z, point value: 1.000000"
2022-09-08 14:22:40,1 203.14,1 203.47,+0.33,"Close short position for symbol BYBIT:AVAXUSDT at price 18.710 for 33 shares. Position AVG Price was 18.720000, currency: USDT, rate: 1.000240, last updated rate on 2022-09-08T11:59:15Z, point value: 1.000000"
2022-09-08 14:20:36,1 200.00,1 203.14,+3.14,"Close short position for symbol BYBIT:AVAXUSDT at price 18.625 for 33 shares. Position AVG Price was 18.720000, currency: USDT, rate: 1.000240, last updated rate on 2022-09-08T11:59:15Z, point value: 1.000000"
