Time,Balance Before,Balance After,Profit,Action
2022-11-13 16:20:44,1 367.81,1 367.74,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9043 for 550 shares
2022-11-13 16:19:07,1 367.84,1 367.81,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9073 for 250 shares
2022-11-13 16:15:52,1 367.88,1 367.84,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9044 for 250 shares
2022-11-13 16:14:56,1 367.91,1 367.88,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9088 for 250 shares
2022-11-13 16:12:01,1 367.95,1 367.91,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9102 for 250 shares
2022-11-13 16:11:27,1 367.98,1 367.95,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9115 for 250 shares
2022-11-13 16:10:46,1 368.06,1 367.98,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9116 for 550 shares
2022-11-13 16:09:11,1 368.13,1 368.06,-0.07,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9092 for 550 shares. Position AVG Price was 0.905700, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 16:09:11,1 366.21,1 368.13,+1.92,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9092 for 550 shares. Position AVG Price was 0.905700, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 16:04:33,1 366.29,1 366.21,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9057 for 550 shares
2022-11-13 15:54:25,1 366.45,1 366.29,-0.17,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9058 for 1250 shares. Position AVG Price was 0.903240, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:54:25,1 363.26,1 366.45,+3.19,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9058 for 1250 shares. Position AVG Price was 0.903240, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:52:53,1 363.30,1 363.26,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9026 for 250 shares
2022-11-13 15:52:28,1 363.33,1 363.30,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9022 for 250 shares
2022-11-13 15:52:15,1 363.36,1 363.33,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9026 for 250 shares
2022-11-13 15:51:46,1 363.40,1 363.36,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9045 for 250 shares
2022-11-13 15:51:37,1 363.43,1 363.40,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9043 for 250 shares
2022-11-13 15:43:16,1 363.54,1 363.43,-0.11,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9049 for 800 shares. Position AVG Price was 0.898556, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:43:16,1 358.48,1 363.54,+5.06,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9049 for 800 shares. Position AVG Price was 0.898556, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:40:41,1 358.51,1 358.48,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9022 for 250 shares
2022-11-13 15:39:01,1 358.59,1 358.51,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8969 for 550 shares
2022-11-13 15:37:37,1 358.73,1 358.59,-0.14,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.8919 for 1050 shares. Position AVG Price was 0.888838, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:37:37,1 361.93,1 358.73,-3.21,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.8919 for 1050 shares. Position AVG Price was 0.888838, currency: USDT, rate: 0.997340, last updated rate on 2022-11-13T13:34:51Z, point value: 1.000000"
2022-11-13 15:27:03,1 361.97,1 361.93,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8898 for 250 shares
2022-11-13 15:26:24,1 362.00,1 361.97,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8895 for 250 shares
2022-11-13 15:25:48,1 362.07,1 362.00,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8881 for 550 shares
2022-11-13 14:55:15,1 362.21,1 362.07,-0.14,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.8845 for 1050 shares. Position AVG Price was 0.887548, currency: USDT, rate: 0.999920, last updated rate on 2022-11-13T12:35:01Z, point value: 1.000000"
2022-11-13 14:55:15,1 359.01,1 362.21,+3.20,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.8845 for 1050 shares. Position AVG Price was 0.887548, currency: USDT, rate: 0.999920, last updated rate on 2022-11-13T12:35:01Z, point value: 1.000000"
2022-11-13 14:52:43,1 359.05,1 359.01,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8901 for 250 shares
2022-11-13 14:50:01,1 359.08,1 359.05,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8873 for 250 shares
2022-11-13 14:38:36,1 359.15,1 359.08,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.8865 for 550 shares
2022-11-13 11:20:15,1 359.36,1 359.15,-0.20,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9067 for 1500 shares. Position AVG Price was 0.907373, currency: USDT, rate: 0.997870, last updated rate on 2022-11-13T08:34:22Z, point value: 1.000000"
2022-11-13 11:20:15,1 358.35,1 359.36,+1.01,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9067 for 1500 shares. Position AVG Price was 0.907373, currency: USDT, rate: 0.997870, last updated rate on 2022-11-13T08:34:22Z, point value: 1.000000"
2022-11-13 11:16:30,1 358.38,1 358.35,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9124 for 200 shares
2022-11-13 11:14:10,1 358.40,1 358.38,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9066 for 200 shares
2022-11-13 11:12:30,1 358.48,1 358.40,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9072 for 550 shares
2022-11-13 11:09:37,1 358.55,1 358.48,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9060 for 550 shares
2022-11-13 10:16:48,1 358.63,1 358.55,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9260 for 550 shares. Position AVG Price was 0.933400, currency: USDT, rate: 0.998140, last updated rate on 2022-11-13T07:34:16Z, point value: 1.000000"
2022-11-13 10:16:48,1 354.57,1 358.63,+4.06,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9260 for 550 shares. Position AVG Price was 0.933400, currency: USDT, rate: 0.998140, last updated rate on 2022-11-13T07:34:16Z, point value: 1.000000"
2022-11-13 10:09:25,1 354.64,1 354.57,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9334 for 550 shares
2022-11-12 15:09:31,1 354.72,1 354.64,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9427 for 550 shares. Position AVG Price was 0.949500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 15:09:31,1 350.99,1 354.72,+3.73,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9427 for 550 shares. Position AVG Price was 0.949500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 15:08:51,1 351.07,1 350.99,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9495 for 550 shares
2022-11-12 15:06:30,1 351.31,1 351.07,-0.24,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9532 for 1700 shares. Position AVG Price was 0.956344, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 15:06:30,1 345.98,1 351.31,+5.33,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9532 for 1700 shares. Position AVG Price was 0.956344, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:59:27,1 346.01,1 345.98,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9583 for 200 shares
2022-11-12 14:53:40,1 346.03,1 346.01,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9580 for 200 shares
2022-11-12 14:53:15,1 346.06,1 346.03,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9571 for 200 shares
2022-11-12 14:51:55,1 346.14,1 346.06,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9543 for 550 shares
2022-11-12 14:51:08,1 346.22,1 346.14,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9568 for 550 shares
2022-11-12 14:51:08,1 346.30,1 346.22,-0.08,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9568 for 550 shares. Position AVG Price was 0.953500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:51:08,1 344.49,1 346.30,+1.81,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9568 for 550 shares. Position AVG Price was 0.953500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:41:29,1 344.57,1 344.49,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9535 for 550 shares
2022-11-12 14:41:29,1 344.64,1 344.57,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9535 for 550 shares. Position AVG Price was 0.953500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:41:29,1 344.64,1 344.64,0.00,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9535 for 550 shares. Position AVG Price was 0.953500, currency: USDT, rate: 0.997700, last updated rate on 2022-11-12T12:34:53Z, point value: 1.000000"
2022-11-12 14:37:25,1 344.72,1 344.64,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9535 for 550 shares
