Time,Balance Before,Balance After,Profit,Action
2022-09-24 16:56:26,1 214.15,1 214.06,-0.09,"Commission for: Close short position for symbol BYBIT:MATICUSDT at price 0.7709 for 800 shares. Position AVG Price was 0.773500, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:56:26,1 212.07,1 214.15,+2.08,"Close short position for symbol BYBIT:MATICUSDT at price 0.7709 for 800 shares. Position AVG Price was 0.773500, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:39:23,1 212.26,1 212.07,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT at price 0.7735 for 1600 shares
2022-09-24 16:39:23,1 212.44,1 212.26,-0.19,"Commission for: Close long position for symbol BYBIT:MATICUSDT at price 0.7735 for 1600 shares. Position AVG Price was 0.773600, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:39:23,1 212.60,1 212.44,-0.16,"Close long position for symbol BYBIT:MATICUSDT at price 0.7735 for 1600 shares. Position AVG Price was 0.773600, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:33:24,1 212.79,1 212.60,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT at price 0.7736 for 1600 shares
2022-09-24 16:33:24,1 212.98,1 212.79,-0.19,"Commission for: Close short position for symbol BYBIT:MATICUSDT at price 0.7736 for 1600 shares. Position AVG Price was 0.772100, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:33:24,1 215.37,1 212.98,-2.40,"Close short position for symbol BYBIT:MATICUSDT at price 0.7736 for 1600 shares. Position AVG Price was 0.772100, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:30:14,1 215.56,1 215.37,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT at price 0.7721 for 1600 shares
2022-09-24 16:30:14,1 215.74,1 215.56,-0.19,"Commission for: Close long position for symbol BYBIT:MATICUSDT at price 0.7721 for 1600 shares. Position AVG Price was 0.771000, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:30:14,1 213.98,1 215.74,+1.76,"Close long position for symbol BYBIT:MATICUSDT at price 0.7721 for 1600 shares. Position AVG Price was 0.771000, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:18:14,1 214.17,1 213.98,-0.18,Commission for: Enter position for symbol BYBIT:MATICUSDT at price 0.7710 for 1600 shares
2022-09-24 16:17:13,1 214.35,1 214.17,-0.18,"Commission for: Close long position for symbol BYBIT:MATICUSDT at price 0.7709 for 1600 shares. Position AVG Price was 0.772900, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:17:13,1 217.55,1 214.35,-3.20,"Close long position for symbol BYBIT:MATICUSDT at price 0.7709 for 1600 shares. Position AVG Price was 0.772900, currency: USDT, rate: 0.998750, last updated rate on 2022-09-24T13:48:49Z, point value: 1.000000"
2022-09-24 16:15:27,1 217.74,1 217.55,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT at price 0.7729 for 1600 shares
